question_id,set_id,set_title,question_order,prompt,sentence_template,blank_count,options_text,correct_order_text,distractors_text,final_sentence,grammar_tags_text
202604-0406-2-Q01,202604-0406-2,4.6 - 2,1,There is a work position in the atheletic department.,______ you ______ ______ ______ ______?,5,"[""requires experience"", ""the position"", ""if"", ""do"", ""know""]","[""do"", ""know"", ""if"", ""the position"", ""requires experience""]",[],Do you know if the position requires experience?,
202604-0406-2-Q02,202604-0406-2,4.6 - 2,2,Do you have a question about the interview process for the research position at the Chemistry Department?,Yes. Do ______ ______ ______ ______ ______ ______ the head of the department?,6,"[""will"", ""stopped"", ""know"", ""if"", ""I"", ""you"", ""speak with""]","[""you"", ""know"", ""if"", ""I"", ""will"", ""speak with""]","[""stopped""]",Yes. Do you know if I will speak with the head of the department?,
202604-0406-2-Q03,202604-0406-2,4.6 - 2,3,Why did you choose to take this course?,______ ______ it ______ ______ ______.,5,"[""would benefit"", ""my future"", ""career plans"", ""I"", ""thought""]","[""I"", ""thought"", ""would benefit"", ""my future"", ""career plans""]",[],I thought it would benefit my future career plans.,
202604-0406-2-Q04,202604-0406-2,4.6 - 2,4,I'm applying for a part-time position on campus.,______ you ______ ______ ______ ______ ______?,6,"[""to"", ""your"", ""sent"", ""resume"", ""have"", ""them""]","[""have"", ""sent"", ""your"", ""resume"", ""to"", ""them""]",[],Have you sent your resume to them?,
202604-0406-2-Q05,202604-0406-2,4.6 - 2,5,The presentation you gave was very insightful.,______ ______ ______ ______ ______ ______ afterward?,6,"[""know"", ""had"", ""any questions"", ""do you"", ""if"", ""the audience""]","[""do you"", ""know"", ""if"", ""the audience"", ""had"", ""any questions""]",[],Do you know if the audience had any questions afterward?,
202604-0406-2-Q06,202604-0406-2,4.6 - 2,6,I need to buy some supplies for my art project.,______ ______ ______ ______ ______ ______?,6,"[""if the"", ""need"", ""check"", ""everything you"", ""did you"", ""store has""]","[""did you"", ""check"", ""if the"", ""store has"", ""everything you"", ""need""]",[],Did you check if the store has everything you need?,
202604-0406-2-Q07,202604-0406-2,4.6 - 2,7,Are you going to the class picnic?,"Unfortunately, I ______ ______ ______ ______ ______ ______ ______ this year.",7,"[""to"", ""able"", ""will"", ""not"", ""make"", ""be"", ""it""]","[""will"", ""not"", ""be"", ""able"", ""to"", ""make"", ""it""]",[],"Unfortunately, I will not be able to make it this year.",
202604-0406-2-Q08,202604-0406-2,4.6 - 2,8,My parents are coming to visit for family weekend.,______ ______ will ______ ______ ______?,5,"[""be"", ""long"", ""staying"", ""they"", ""how""]","[""how"", ""long"", ""they"", ""be"", ""staying""]",[],How long will they be staying?,
202604-0406-2-Q09,202604-0406-2,4.6 - 2,9,Why aren't you attending the conference?,The dates ______ ______ ______ ______ ______ ______.,6,"[""it"", ""conflict with"", ""other commitments"", ""when"", ""is scheduled"", ""my""]","[""when"", ""it"", ""is scheduled"", ""conflict with"", ""my"", ""other commitments""]",[],The dates when it is scheduled conflict with my other commitments.,
202604-0406-2-Q10,202604-0406-2,4.6 - 2,10,Which project are you working on with your intership?,______ ______ ______ ______ ______ ______ now.,6,"[""community outreach"", ""that involves"", ""the one"", ""is my"", ""and education"", ""focus right""]","[""the one"", ""that involves"", ""community outreach"", ""and education"", ""is my"", ""focus right""]",[],The one that involves community outreach and education is my focus right now.,
202604-0407-Q01,202604-0407,4.7,1,I saw a job posting for a part-time position at the student bookstore.,______ ______ ______ ______ ______ yet？,5,"[""for"", ""you"", ""have"", ""it"", ""applied""]","[""have"", ""you"", ""applied"", ""for"", ""it""]",[],Have you applied for it yet?,
202604-0407-Q02,202604-0407,4.7,2,Did you finish the book I lent you?,"sorry, I ______ ______ ______ ______ ______ ______ ______ yet.",7,"[""not"", ""reading"", ""a chance"", ""have"", ""had"", ""does"", ""it"", ""to begin""]","[""have"", ""not"", ""had"", ""a chance"", ""to begin"", ""reading"", ""it""]","[""does""]","Sorry, I have not had a chance to begin reading it yet.",
202604-0407-Q03,202604-0407,4.7,3,Hannah mentioned the upcoming research conference in her email.,______ ______ know ______ ______ ______ ______?,6,"[""the schedule"", ""do"", ""if"", ""she"", ""you"", ""included""]","[""do"", ""you"", ""if"", ""she"", ""included"", ""the schedule""]",[],Do you know if she included the schedule?,
202604-0407-Q04,202604-0407,4.7,4,I have a meeting with my advisor this afternoon.,______ ______ you ______ ______?,4,"[""What"", ""discussing"", ""be"", ""will""]","[""What"", ""will"", ""be"", ""discussing""]",[],What will you be discussing?,
202604-0407-Q05,202604-0407,4.7,5,I need to finish my essay by Friday.,______ ______ are ______ ______ ______?,5,"[""writing"", ""you"", ""about"", ""topic"", ""what""]","[""what"", ""topic"", ""you"", ""writing"", ""about""]",[],What topic are you writing about?,
202604-0407-Q06,202604-0407,4.7,6,Tomorrow is the big game between our school and the rival team.,______ ______ does ______ ______ ______?,5,"[""the"", ""what"", ""game"", ""start"", ""time""]","[""what"", ""time"", ""the"", ""game"", ""start""]",[],What time does the game start?,
202604-0407-Q07,202604-0407,4.7,7,Did you finish the assignment on time?,______ ______ ______ ______ ______ ______ ______ the deadline.,7,"[""not"", ""it"", ""before"", ""to complete"", ""able"", ""was"", ""I""]","[""I"", ""was"", ""not"", ""able"", ""to complete"", ""it"", ""before""]",[],I was not able to complete it before the deadline.,
202604-0407-Q08,202604-0407,4.7,8,The assignment deadline has been extended.,Do ______ ______ ______ ______ ______ ______?,6,"[""the new"", ""due date"", ""know"", ""has been announced"", ""you"", ""if""]","[""you"", ""know"", ""if"", ""the new"", ""due date"", ""has been announced""]",[],Do you know if the new due date has been announced?,
202604-0407-Q09,202604-0407,4.7,9,Did you get a chance to review the report?,"Sorry, but I ______ ______ ______ ______ ______ ______ ______ yet.",7,"[""to look"", ""not"", ""at"", ""time"", ""have"", ""had"", ""it""]","[""have"", ""not"", ""had"", ""time"", ""to look"", ""at"", ""it""]",[],"Sorry, but I have not had time to look at it yet.",
202604-0407-Q10,202604-0407,4.7,10,Why aren’t you attending the conference?,The dates ______ ______ ______ ______ ______ ______.,6,"[""it"", ""conflict with"", ""other commitments"", ""when"", ""is scheduled"", ""my""]","[""when"", ""it"", ""is scheduled"", ""conflict with"", ""my"", ""other commitments""]",[],The dates when it is scheduled conflict with my other commitments.,
202604-0408-Q01,202604-0408,4.8,1,The university seminar on financial management was very insightful.,______ ______ ______ ______ ______?,5,"[""the slides"", ""available online"", ""know if"", ""will be"", ""do you""]","[""do you"", ""know if"", ""the slides"", ""will be"", ""available online""]",[],Do you know if the slides will be available online?,
202604-0408-Q02,202604-0408,4.8,2,Why is everyone gathering in that classroom?,They want ______ ______ ______ ______ ______ ______.,6,"[""find"", ""is about"", ""out"", ""what the"", ""to"", ""announcement""]","[""to"", ""find"", ""out"", ""what the"", ""announcement"", ""is about""]",[],They want to find out what the announcement is about.,
202604-0408-Q03,202604-0408,4.8,3,I’m planning to join the cooking class next month.,______ ______ ______ ______ yet?,4,"[""signed"", ""have"", ""up"", ""you""]","[""have"", ""you"", ""signed"", ""up""]",[],Have you signed up yet?,
202604-0408-Q04,202604-0408,4.8,4,I’m thinking about adopting a dog from the shelter near campus.,______ ______ ______ ______ ______?,5,"[""any puppies"", ""do you"", ""they have"", ""know if"", ""available""]","[""do you"", ""know if"", ""they have"", ""any puppies"", ""available""]",[],Do you know if they have any puppies available?,
202604-0408-Q05,202604-0408,4.8,5,I need to finish my essay by Friday.,______ ______ are ______ ______ ______?,5,"[""writing"", ""you"", ""about"", ""topic"", ""what""]","[""what"", ""topic"", ""you"", ""writing"", ""about""]",[],What topic are you writing about?,
202604-0408-Q06,202604-0408,4.8,6,Who did you want to work with on the geology project?,I ______ ______ ______ ______ ______.,5,"[""is available"", ""if he"", ""to work"", ""am planning"", ""with Michael""]","[""am planning"", ""to work"", ""with Michael"", ""if he"", ""is available""]",[],I am planning to work with Michael if he is available.,
202604-0408-Q07,202604-0408,4.8,7,Did you hear about the university’s new resident artist?,______ ______ ______ ______ ______ ______ ______.,7,"[""the"", ""is"", ""the artist"", ""who created"", ""talented"", ""very"", ""sculptures""]","[""the artist"", ""who created"", ""the"", ""sculptures"", ""is"", ""very"", ""talented""]",[],The artist who created the sculptures is very talented.,
202604-0408-Q08,202604-0408,4.8,8,Professor Smith announced the date for the final exam.,______ ______ ______ ______ ______ ______?,6,"[""online or"", ""think"", ""to be"", ""do you"", ""in person"", ""it’s going""]","[""do you"", ""think"", ""it’s going"", ""to be"", ""online or"", ""in person""]",[],Do you think it's going to be online or in person?,
202604-0408-Q09,202604-0408,4.8,9,They just announced the dates for student orientation next month.,______ ______ ______ ______?,4,"[""it yet"", ""have"", ""for"", ""you registered""]","[""have"", ""you registered"", ""for"", ""it yet""]",[],Have you registered for it yet?,
202604-0408-Q10,202604-0408,4.8,10,Were you able to solve the final math problem for the algebra assignment?,______ couldn’t ______ ______ ______ ______.,5,"[""correct"", ""I"", ""solution"", ""the"", ""determine""]","[""I"", ""determine"", ""the"", ""correct"", ""solution""]",[],I couldn't determine the correct solution.,
202604-0412-Q01,202604-0412,4.12,1,Are you going to attend class tomorrow?,"No, I’m ______ ______ ______ ______ with ______.",5,"[""beach"", ""to"", ""headed"", ""the"", ""friends""]","[""headed"", ""to"", ""the"", ""beach"", ""friends""]",[],"No, I’m headed to the beach with friends.",
202604-0412-Q02,202604-0412,4.12,2,Why didn’t you bring your umbrella to class?,______ ______ ______ ______ ______ to ______.,6,"[""was"", ""I didn’t"", ""think"", ""rain"", ""going"", ""it""]","[""I didn’t"", ""think"", ""it"", ""was"", ""going"", ""rain""]",[],I didn’t think it was going to rain.,
202604-0412-Q03,202604-0412,4.12,3,Did you attend the study session last Saturday?,"No, ______ ______ ______ ______.",4,"[""make"", ""I"", ""it"", ""couldn’t""]","[""I"", ""couldn’t"", ""make"", ""it""]",[],"No, I couldn’t make it.",
202604-0412-Q04,202604-0412,4.12,4,Did you finish your part of the group project?,"No, ______ ______ ______ ______ ______ ______ section.",6,"[""assigned"", ""my"", ""on"", ""I’m"", ""still"", ""working""]","[""I’m"", ""still"", ""working"", ""on"", ""my"", ""assigned""]",[],"No, I’m still working on my assigned section.",
202604-0412-Q05,202604-0412,4.12,5,Where can I find the biology project guidelines?,______ ______ ______ ______ ______ ______ portal?,6,"[""do you"", ""the"", ""to"", ""online"", ""use"", ""know how""]","[""do you"", ""know how"", ""to"", ""use"", ""the"", ""online""]",[],Do you know how to use the online portal?,
202604-0412-Q06,202604-0412,4.12,6,Why didn’t you bring your gym clothes to tennis class?,______ ______ to ______ ______ ______ ______.,6,"[""I"", ""forgot"", ""them"", ""morning"", ""this"", ""pack""]","[""I"", ""forgot"", ""pack"", ""them"", ""this"", ""morning""]",[],I forgot to pack them this morning.,
202604-0412-Q07,202604-0412,4.12,7,Who is coming to the party in the dorm tonight?,______ ______ ______ ______ ______ ______.,6,"[""are"", ""any of"", ""know who"", ""guests"", ""I don’t"", ""the""]","[""I don’t"", ""know who"", ""any of"", ""the"", ""guests"", ""are""]",[],I don’t know who any of the guests are.,
202604-0412-Q08,202604-0412,4.12,8,Did you receive the email I sent about class?,"No, I ______ ______ ______ ______ ______ ______.",6,"[""inbox"", ""didn’t"", ""see"", ""in"", ""it"", ""my""]","[""didn’t"", ""see"", ""it"", ""in"", ""my"", ""inbox""]",[],"No, I didn’t see it in my inbox.",
202604-0412-Q09,202604-0412,4.12,9,I just purchased all of the textbooks I need this semester.,______ ______ ______ ______ were ______?,5,"[""can you tell"", ""expensive"", ""they"", ""me"", ""if""]","[""can you tell"", ""me"", ""if"", ""they"", ""expensive""]",[],Can you tell me if they were expensive?,
202604-0412-Q10,202604-0412,4.12,10,Did you read the article in the latest university newsletter?,______ ______ ______ to ______ ______ ______.,6,"[""it"", ""haven’t had"", ""yet"", ""the time"", ""No, I"", ""read""]","[""No, I"", ""haven’t had"", ""the time"", ""read"", ""it"", ""yet""]",[],"No, I haven’t had the time to read it yet.",
202604-0413-2-Q01,202604-0413-2,4.13 - 2,1,Did you attend the conference last week?,"Unfortunately, ______ ______ ______ ______ ______ ______ ______.",7,"[""allow"", ""did"", ""not"", ""no"", ""me"", ""to"", ""go"", ""my schedule""]","[""my schedule"", ""did"", ""not"", ""allow"", ""me"", ""to"", ""go""]","[""no""]","Unfortunately, my schedule did not allow me to go.",
202604-0413-2-Q02,202604-0413-2,4.13 - 2,2,Why aren't you joining us for lunch?,______ ______ ______ ______ ______ ______ ______.,7,"[""trying"", ""before"", ""the deadline"", ""a report"", ""I'm"", ""to"", ""finish""]","[""I'm"", ""trying"", ""to"", ""finish"", ""a report"", ""before"", ""the deadline""]",[],I'm trying to finish a report before the deadline.,
202604-0413-2-Q03,202604-0413-2,4.13 - 2,3,Did you hear back from the interview you had for the job at the student center?,______ ______ ______ ______ ______ yet.,5,"[""me"", ""no"", ""haven't"", ""they"", ""contacted""]","[""no"", ""they"", ""haven't"", ""contacted"", ""me""]",[],"No, they haven't contacted me yet.",
202604-0413-2-Q04,202604-0413-2,4.13 - 2,4,I've been studying French for a few months now.,______ ______ ______ ______ ______ ______?,6,"[""do"", ""how"", ""you"", ""speaking"", ""practice"", ""it""]","[""how"", ""do"", ""you"", ""practice"", ""speaking"", ""it""]",[],How do you practice speaking it?,
